employee_id,original_employee_id,manager_id,first_name,last_name,department,job_title,employee_status,hire_date,termination_date,years_of_service,gender,salary,employment_status,employee_type,education_level,performance_rating,work_location,date_of_birth,age,work_shift,job_required_skills,additional_employee_skills,employee_skills,job_required_certification,employee_certification,benefits_enrollment_clean,estimated_work_experience_years
E0080,7324,E0341,Veronica,Diaz,Engineering,Systems analyst,On Leave,1/21/2021,,5.5,Non-Binary,115568,Contractor,Regular,Bachelor's Degree,2,West Natalie,4/1/1971,55,Third Shift,Technical Design | Project Management | Problem Solving,Process Improvement,Technical Design | Project Management | Problem Solving | Process Improvement,Six Sigma Green Belt,None,None,33
E0081,7633,E0695,Craig,Rivera,IT,"Nurse, mental health",Terminated,2/22/2023,6/17/2024,1.3,Non-Binary,92658,Contractor,Contract,Associate Degree,2,Timothytown,7/12/1964,62,Second Shift,Technical Support | SQL | Cybersecurity,Customer Service,Technical Support | SQL | Cybersecurity | Customer Service,CompTIA A+,CompTIA A+,None,40
E0082,8009,E0735,Rebecca,Doyle,IT,Educational psychologist,On Leave,1/27/2019,,7.5,Male,62137,Contractor,Temporary,PhD,5,Fergusonmouth,1/4/1991,35,Third Shift,Technical Support | SQL | Cybersecurity,Communication,Technical Support | SQL | Cybersecurity | Communication,CompTIA A+,None,None,13
E0083,2516,E0327,Deanna,Wiley,Marketing,"Accountant, chartered",Active,11/19/2018,,7.7,Male,90185,Full-time,Regular,Bachelor's Degree,4,Currystad,8/2/1971,54,Second Shift,Digital Marketing | Content Development | Market Research,Strategic Planning,Digital Marketing | Content Development | Market Research | Strategic Planning,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,32
E0084,7090,E0479,Scott,Cummings,Finance,Regulatory affairs officer,Active,4/28/2022,,4.2,Male,101598,Contractor,Contract,PhD,2,Gibsonburgh,6/25/1989,37,Third Shift,Financial Analysis | Budgeting | Excel,Presentation Skills,Financial Analysis | Budgeting | Excel | Presentation Skills,Financial Modeling Certification,None,None,15
E0085,7829,E0890,Erin,Parrish,IT,"Civil engineer, consulting",Active,5/14/2019,,7.2,Male,119162,Full-time,Temporary,Master's Degree,4,East Jessica,11/13/1997,28,First Shift,Technical Support | SQL | Cybersecurity,Project Management,Technical Support | SQL | Cybersecurity | Project Management,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,6
E0086,8405,E0411,Norma,Pope,Marketing,Travel agency manager,Active,1/21/2020,,6.5,Male,70793,Part-time,Contract,Associate Degree,3,Amandatown,1/13/1991,35,Third Shift,Digital Marketing | Content Development | Market Research,SQL,Digital Marketing | Content Development | Market Research | SQL,Google Analytics Certification,None,Medical | Retirement,13
E0087,8845,E0714,Cheryl,Schaefer,HR,"Scientist, research (life sciences)",Terminated,4/15/2019,5/27/2024,5.1,Female,97590,Contractor,Temporary,PhD,3,Olivertown,11/5/1999,26,First Shift,Employee Relations | Recruiting | Performance Management,Change Management,Employee Relations | Recruiting | Performance Management | Change Management,SHRM-CP,SHRM-CP,None,4
E0088,3032,E0397,Logan,Davis,HR,"Engineer, structural",Terminated,5/30/2023,1/18/2025,1.6,Non-Binary,112723,Contractor,Contract,Bachelor's Degree,2,Christinafurt,1/27/2005,21,Second Shift,Employee Relations | Recruiting | Performance Management,Conflict Resolution,Employee Relations | Recruiting | Performance Management | Conflict Resolution,SHRM-CP,None,None,0
E0089,3231,E0342,Christopher,Vega,Finance,Economist,Terminated,7/7/2023,8/19/2023,0.1,Male,65710,Contractor,Contract,PhD,2,East Kaylatown,10/5/2004,21,Second Shift,Financial Analysis | Budgeting | Excel,Coaching,Financial Analysis | Budgeting | Excel | Coaching,Financial Modeling Certification,Financial Modeling Certification,None,0
E0090,7741,E0154,Nicole,Duncan,Marketing,Health and safety adviser,On Leave,7/16/2020,,6,Non-Binary,108406,Full-time,Temporary,Associate Degree,1,Samanthachester,11/13/1976,49,Second Shift,Digital Marketing | Content Development | Market Research,Customer Service,Digital Marketing | Content Development | Market Research | Customer Service,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,27
E0091,7355,E0981,Stephanie,Johnson,Marketing,"Surveyor, building control",Terminated,12/15/2021,4/17/2026,4.3,Female,110611,Part-time,Contract,Associate Degree,5,Port Herbert,7/20/1969,56,Second Shift,Digital Marketing | Content Development | Market Research,Coaching,Digital Marketing | Content Development | Market Research | Coaching,Google Analytics Certification,Google Analytics Certification,Medical | Retirement,34
E0092,6340,E0070,Zachary,Mullins,Finance,"Designer, ceramics/pottery",On Leave,6/4/2020,,6.1,Female,71530,Part-time,Contract,Bachelor's Degree,4,Jesuston,10/11/1996,29,Third Shift,Financial Analysis | Budgeting | Excel,Strategic Planning,Financial Analysis | Budgeting | Excel | Strategic Planning,Financial Modeling Certification,None,Medical | Retirement,7
E0093,6779,E0633,Stacy,Eaton,Engineering,Primary school teacher,Terminated,3/8/2020,1/20/2022,1.9,Female,72269,Part-time,Contract,Master's Degree,5,New Patricia,5/11/1969,57,Third Shift,Technical Design | Project Management | Problem Solving,Data Analysis,Technical Design | Project Management | Problem Solving | Data Analysis,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,35
E0094,9223,E0308,Melanie,Wallace,Finance,Licensed conveyancer,On Leave,11/27/2019,,6.6,Female,67445,Full-time,Contract,Master's Degree,4,Rodriguezborough,3/4/1982,44,Third Shift,Financial Analysis | Budgeting | Excel,Process Improvement,Financial Analysis | Budgeting | Excel | Process Improvement,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,22
E0095,2809,E0616,William,Smith,IT,TEFL teacher,Terminated,11/2/2023,11/15/2025,2,Male,69506,Part-time,Contract,Associate Degree,4,Debbieville,9/20/1971,54,First Shift,Technical Support | SQL | Cybersecurity,Negotiation,Technical Support | SQL | Cybersecurity | Negotiation,CompTIA A+,CompTIA A+,Medical | Retirement,32
E0096,5347,E0354,Amy,Alvarez,Finance,Purchasing manager,On Leave,11/11/2020,,5.7,Female,111868,Full-time,Contract,Master's Degree,3,Bradleychester,3/30/1979,47,Second Shift,Financial Analysis | Budgeting | Excel,Communication,Financial Analysis | Budgeting | Excel | Communication,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,25
E0097,1985,E0428,Robert,Powers,HR,Chief of Staff,Terminated,6/1/2023,11/12/2025,2.5,Female,112424,Full-time,Temporary,Master's Degree,2,Port Claudia,2/26/1965,61,Second Shift,Employee Relations | Recruiting | Performance Management,SQL,Employee Relations | Recruiting | Performance Management | SQL,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,39
E0098,8202,E0174,Kenneth,Hernandez,Engineering,Retail merchandiser,Terminated,6/29/2021,6/25/2023,2,Male,93493,Contractor,Contract,Master's Degree,4,Walkerburgh,3/6/1968,58,First Shift,Technical Design | Project Management | Problem Solving,Communication,Technical Design | Project Management | Problem Solving | Communication,Six Sigma Green Belt,None,None,36
E0099,8672,E0308,Brian,King,Finance,Pathologist,On Leave,6/24/2021,,5.1,Male,63828,Contractor,Temporary,Master's Degree,2,Port Elizabethborough,1/28/1970,56,First Shift,Financial Analysis | Budgeting | Excel,Change Management,Financial Analysis | Budgeting | Excel | Change Management,Financial Modeling Certification,Financial Modeling Certification,None,34
E0100,8304,E0479,Joshua,Duncan,Finance,Television floor manager,Active,10/14/2020,,5.7,Non-Binary,102652,Contractor,Temporary,High School,5,Coleburgh,2/22/1995,31,Second Shift,Financial Analysis | Budgeting | Excel,Customer Service,Financial Analysis | Budgeting | Excel | Customer Service,Financial Modeling Certification,None,None,9
E0101,4862,E0122,Lisa,Foley,Finance,Control and instrumentation engineer,Terminated,12/19/2022,8/9/2024,1.6,Non-Binary,47324,Full-time,Temporary,High School,4,Housetown,5/23/1989,37,Second Shift,Financial Analysis | Budgeting | Excel,Data Analysis,Financial Analysis | Budgeting | Excel | Data Analysis,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,15
E0102,1882,E0595,Christy,Moreno,Marketing,Energy engineer,Active,4/22/2019,,7.2,Non-Binary,78187,Contractor,Regular,Bachelor's Degree,2,Gonzalezshire,2/3/1976,50,Second Shift,Digital Marketing | Content Development | Market Research,Coaching,Digital Marketing | Content Development | Market Research | Coaching,Google Analytics Certification,None,None,28
E0103,8704,E0735,Amber,Gonzalez,IT,"Editor, commissioning",On Leave,2/15/2020,,6.4,Non-Binary,64563,Part-time,Regular,Bachelor's Degree,3,Kristaberg,9/6/1971,54,Third Shift,Technical Support | SQL | Cybersecurity,Technical Writing,Technical Support | SQL | Cybersecurity | Technical Writing,CompTIA A+,CompTIA A+,Medical | Retirement,32
E0104,6513,E0488,Karen,Dougherty,Finance,Advice worker,On Leave,3/13/2023,,3.3,Female,78147,Full-time,Regular,PhD,3,Amberhaven,6/13/1977,49,Second Shift,Financial Analysis | Budgeting | Excel,Data Analysis,Financial Analysis | Budgeting | Excel | Data Analysis,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,27
E0105,3971,E0976,Tyrone,Myers,HR,Legal executive,Active,11/21/2018,,7.6,Male,95130,Contractor,Regular,Master's Degree,3,New Michaelhaven,4/12/1963,63,Second Shift,Employee Relations | Recruiting | Performance Management,Excel,Employee Relations | Recruiting | Performance Management | Excel,SHRM-CP,SHRM-CP,None,41
E0106,3497,E0304,Samantha,Baker,HR,Chartered management accountant,Terminated,9/28/2020,7/26/2022,1.8,Female,50757,Contractor,Temporary,Associate Degree,4,Nguyenshire,1/21/1978,48,Second Shift,Employee Relations | Recruiting | Performance Management,Leadership,Employee Relations | Recruiting | Performance Management | Leadership,SHRM-CP,None,None,26
E0107,3096,E0801,Kenneth,Black,IT,Medical sales representative,Active,3/12/2023,,3.3,Male,98721,Part-time,Temporary,Master's Degree,2,North Shawna,7/2/1987,39,Third Shift,Technical Support | SQL | Cybersecurity,Process Improvement,Technical Support | SQL | Cybersecurity | Process Improvement,CompTIA A+,CompTIA A+,Medical | Retirement,17
E0108,8318,E0392,Michael,Knight,Engineering,"Lecturer, further education",On Leave,6/11/2020,,6.1,Female,54842,Full-time,Contract,High School,3,Arielland,2/24/1996,30,Second Shift,Technical Design | Project Management | Problem Solving,Coaching,Technical Design | Project Management | Problem Solving | Coaching,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,8
E0109,5875,E0700,William,Preston,Finance,"Engineer, land",Active,12/7/2021,,4.6,Female,105453,Contractor,Contract,Associate Degree,1,South John,6/5/1969,57,Second Shift,Financial Analysis | Budgeting | Excel,Data Analysis,Financial Analysis | Budgeting | Excel | Data Analysis,Financial Modeling Certification,Financial Modeling Certification,None,35
E0110,9098,E0044,Judy,Rodriguez,IT,Health promotion specialist,On Leave,4/26/2023,,3.2,Male,83975,Full-time,Regular,Bachelor's Degree,4,Berryburgh,1/11/1975,51,First Shift,Technical Support | SQL | Cybersecurity,Public Speaking,Technical Support | SQL | Cybersecurity | Public Speaking,CompTIA A+,None,Medical | Dental | Vision | Retirement,29
E0111,4222,E0007,Brandon,Becker,IT,"Exhibitions officer, museum/gallery",Terminated,9/19/2023,5/26/2024,0.7,Non-Binary,77626,Contractor,Regular,PhD,5,North Vanessa,12/20/2004,21,First Shift,Technical Support | SQL | Cybersecurity,Negotiation,Technical Support | SQL | Cybersecurity | Negotiation,CompTIA A+,CompTIA A+,None,0
E0112,9645,E0695,Timothy,Horn,IT,Magazine features editor,Terminated,7/31/2020,6/8/2024,3.9,Non-Binary,89190,Part-time,Regular,Bachelor's Degree,4,North Chrisstad,3/10/1979,47,First Shift,Technical Support | SQL | Cybersecurity,Technical Writing,Technical Support | SQL | Cybersecurity | Technical Writing,CompTIA A+,None,Medical | Retirement,25
E0113,3576,E0544,Donald,Cox,HR,"Programmer, applications",On Leave,12/4/2020,,5.6,Male,53538,Part-time,Contract,Bachelor's Degree,3,Larafort,1/23/1986,40,First Shift,Employee Relations | Recruiting | Performance Management,SQL,Employee Relations | Recruiting | Performance Management | SQL,SHRM-CP,SHRM-CP,Medical | Retirement,18
E0114,5943,E0437,Peter,Richards,Engineering,"Secretary, company",Terminated,4/25/2021,12/20/2021,0.7,Male,48584,Full-time,Contract,PhD,4,Rhondastad,12/6/2003,22,Second Shift,Technical Design | Project Management | Problem Solving,Presentation Skills,Technical Design | Project Management | Problem Solving | Presentation Skills,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,0
E0115,7129,E0528,Melissa,Bowen,IT,Professor Emeritus,Terminated,12/29/2020,8/5/2021,0.6,Female,95737,Full-time,Contract,Bachelor's Degree,3,West Robert,9/10/1963,62,Second Shift,Technical Support | SQL | Cybersecurity,Project Management,Technical Support | SQL | Cybersecurity | Project Management,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,40
E0116,8154,E0677,Michelle,Williams,HR,Electrical engineer,Terminated,10/26/2020,2/28/2025,4.3,Female,90872,Contractor,Temporary,Bachelor's Degree,5,Andradeland,4/30/1960,66,First Shift,Employee Relations | Recruiting | Performance Management,Customer Service,Employee Relations | Recruiting | Performance Management | Customer Service,SHRM-CP,None,None,44
E0117,6526,E0426,Christine,Graham,Engineering,Associate Professor,On Leave,10/7/2022,,3.8,Non-Binary,63883,Full-time,Temporary,Associate Degree,2,Floreston,9/2/1994,31,Third Shift,Technical Design | Project Management | Problem Solving,Technical Writing,Technical Design | Project Management | Problem Solving | Technical Writing,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Dental | Vision | Retirement,9
E0118,3672,E0246,James,Farley,Finance,"Therapist, drama",Terminated,9/19/2022,5/5/2023,0.6,Male,100555,Part-time,Contract,Associate Degree,1,East Robert,10/19/1960,65,Second Shift,Financial Analysis | Budgeting | Excel,Technical Writing,Financial Analysis | Budgeting | Excel | Technical Writing,Financial Modeling Certification,None,Medical | Retirement,43
E0119,3092,E0857,Katrina,Hinton,Engineering,"Engineer, materials",Active,1/19/2022,,4.5,Female,70217,Part-time,Contract,Associate Degree,5,Hollychester,11/11/1973,52,Second Shift,Technical Design | Project Management | Problem Solving,Conflict Resolution,Technical Design | Project Management | Problem Solving | Conflict Resolution,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,30
E0120,2159,E0132,Eileen,Salinas,IT,Solicitor,On Leave,9/7/2023,,2.9,Male,76375,Full-time,Temporary,Bachelor's Degree,4,Lake Veronica,11/17/2002,23,Second Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,None,Medical | Dental | Vision | Retirement,1
E0121,5445,E0326,Megan,Donaldson,Engineering,Leisure centre manager,On Leave,8/24/2022,,3.9,Male,65816,Part-time,Regular,Associate Degree,3,Lake Jamesland,9/29/1961,64,First Shift,Technical Design | Project Management | Problem Solving,Communication,Technical Design | Project Management | Problem Solving | Communication,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,42
E0122,9864,E0938,Danielle,Hogan,Finance,Primary school teacher,Active,9/6/2022,,3.9,Male,99442,Full-time,Temporary,Bachelor's Degree,3,Hamptonville,11/22/1995,30,First Shift,Financial Analysis | Budgeting | Excel,SQL,Financial Analysis | Budgeting | Excel | SQL,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,8
E0123,4968,E0275,Sharon,Johnson,IT,Claims inspector/assessor,Active,12/9/2020,,5.6,Male,45305,Contractor,Contract,Master's Degree,2,Lake Philipport,10/14/1972,53,First Shift,Technical Support | SQL | Cybersecurity,Public Speaking,Technical Support | SQL | Cybersecurity | Public Speaking,CompTIA A+,CompTIA A+,None,31
E0124,9965,E0033,Anthony,White,Engineering,Electronics engineer,Active,9/21/2023,,2.8,Non-Binary,41446,Contractor,Temporary,PhD,2,Janethaven,11/24/1967,58,Third Shift,Technical Design | Project Management | Problem Solving,Communication,Technical Design | Project Management | Problem Solving | Communication,Six Sigma Green Belt,None,None,36
